mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf_type,param_n_estimators_clf,param_n_estimators_reg,param_reg_type,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
59.750625689824425,0.7675645580994771,1.0167001883188884,0.17852176948388904,random_forest,500,400,gradient_boosting,"{'clf_type': 'random_forest', 'n_estimators_clf': 500, 'n_estimators_reg': 400, 'reg_type': 'gradient_boosting'}",0.4993177088505423,0.5347240566092992,0.5276900344405185,0.5205772666334534,0.01530459549310654,73
61.36905256907145,0.5317053048568998,2.0118908882141113,0.08904208234553483,random_forest,500,400,random_forest,"{'clf_type': 'random_forest', 'n_estimators_clf': 500, 'n_estimators_reg': 400, 'reg_type': 'random_forest'}",0.532796616108403,0.5488353027866422,0.5637688292087111,0.5484669160345854,0.012647035955301722,25
10.680036703745523,0.22456018360606278,1.5029780864715576,0.054962973422701907,random_forest,500,400,ridge,"{'clf_type': 'random_forest', 'n_estimators_clf': 500, 'n_estimators_reg': 400, 'reg_type': 'ridge'}",0.5061681252980048,0.5088043601460892,0.554892812457763,0.5232884326339523,0.02237357148630696,67
10.627425829569498,0.32340864255835877,1.622596263885498,0.010661398326239897,random_forest,500,400,lasso,"{'clf_type': 'random_forest', 'n_estimators_clf': 500, 'n_estimators_reg': 400, 'reg_type': 'lasso'}",0.528105581945373,0.49673238504606576,0.5452259118307692,0.5233546262740693,0.02008040869185198,64
72.9216628074646,0.5856735275885593,0.5360519886016846,0.1786315059706693,gradient_boosting,150,100,gradient_boosting,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 150, 'n_estimators_reg': 100, 'reg_type': 'gradient_boosting'}",0.5200109800948262,0.5952388128045658,0.5124853540734347,0.5425783823242755,0.03736307861628977,45
72.46445671717326,0.38906330149094903,0.4701984723409017,0.026336220563952285,gradient_boosting,150,100,random_forest,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 150, 'n_estimators_reg': 100, 'reg_type': 'random_forest'}",0.553177599708893,0.6029039034343153,0.5482743601382924,0.5681186210938336,0.024678227113550225,9
59.32351613044739,1.0579838047788412,0.19833731651306152,0.15271220440985298,gradient_boosting,150,100,ridge,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 150, 'n_estimators_reg': 100, 'reg_type': 'ridge'}",0.5268630931653864,0.5693397679879487,0.5397129182778688,0.5453052598104013,0.017786187315963122,37
56.10934170087179,0.22086231137746,0.050689697265625,0.004337439753384406,gradient_boosting,150,100,lasso,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 150, 'n_estimators_reg': 100, 'reg_type': 'lasso'}",0.5488005498127546,0.5572677928879253,0.530046017650875,0.5453714534505183,0.011374687927154972,34
63.88597877820333,0.5834522915669251,0.5900517304738363,0.12668928007461772,gradient_boosting,150,200,gradient_boosting,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 150, 'n_estimators_reg': 200, 'reg_type': 'gradient_boosting'}",0.5200127692523208,0.5952591289750117,0.5125094800266453,0.5425937927513259,0.03736578708717761,44
69.43151100476582,0.6493376043834251,0.9131186008453369,0.16412877942446186,gradient_boosting,150,200,random_forest,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 150, 'n_estimators_reg': 200, 'reg_type': 'random_forest'}",0.5538158741344773,0.6029963439888335,0.5515296675319725,0.5694472952184279,0.023741113287665212,8
49.26955087979635,0.959105229667099,0.12523492177327475,0.0016435129614201685,gradient_boosting,150,200,ridge,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 150, 'n_estimators_reg': 200, 'reg_type': 'ridge'}",0.5268630931653864,0.5693397679879487,0.5397129182778688,0.5453052598104013,0.017786187315963122,37
57.64684009552002,0.49431664263598923,0.0739913781483968,0.02073380651983493,gradient_boosting,150,200,lasso,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 150, 'n_estimators_reg': 200, 'reg_type': 'lasso'}",0.5488005498127546,0.5572677928879253,0.530046017650875,0.5453714534505183,0.011374687927154972,34
97.65116135279338,0.8684806890958024,0.6007574399312338,0.13081498602361227,gradient_boosting,150,400,gradient_boosting,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 150, 'n_estimators_reg': 400, 'reg_type': 'gradient_boosting'}",0.5200126767179238,0.5952594644511586,0.5125101402606244,0.5425940938099023,0.03736578614997912,43
109.61307334899902,0.6606913549910582,1.3435595830281575,0.1590951452340371,gradient_boosting,150,400,random_forest,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 150, 'n_estimators_reg': 400, 'reg_type': 'random_forest'}",0.5534915839757846,0.6093707106285016,0.5485889350288169,0.5704837432110343,0.027569985707524634,7
63.10761006673177,1.495814839720054,0.16041787465413412,0.030247787907696267,gradient_boosting,150,400,ridge,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 150, 'n_estimators_reg': 400, 'reg_type': 'ridge'}",0.5268630931653864,0.5693397679879487,0.5397129182778688,0.5453052598104013,0.017786187315963122,37
67.25321952501933,1.714987851271618,0.21460819244384766,0.09287846707112553,gradient_boosting,150,400,lasso,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 150, 'n_estimators_reg': 400, 'reg_type': 'lasso'}",0.5488005498127546,0.5572677928879253,0.530046017650875,0.5453714534505183,0.011374687927154972,34
82.23879218101501,1.3058250132947993,1.0962743759155273,0.3328333975418982,gradient_boosting,300,100,gradient_boosting,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 300, 'n_estimators_reg': 100, 'reg_type': 'gradient_boosting'}",0.5270643711482172,0.5957943683601215,0.5180781238767309,0.5469789544616899,0.03471211734214691,31
